fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,generation,mean_fitness,mean_accuracy,mean_error_chance,mean_error_utility
regret_reg,top30,1,5,79,0.247956,58.01,0.805303,4.168421
regret_reg,top30,1,5,80,0.245775,58.41,0.804457,4.134056
regret_reg,top30,1,5,81,0.243293,58.83,0.803326,4.118602
regret_reg,top30,1,5,82,0.241246,58.87,0.803461,4.128376
regret_reg,top30,1,5,83,0.239351,58.24,0.802437,4.108953
regret_reg,top30,1,5,84,0.237648,59.03,0.799376,4.104804
regret_reg,top30,1,5,85,0.235726,59.01,0.793478,4.116340
regret_reg,top30,1,5,86,0.233930,59.54,0.789543,4.125711
regret_reg,top30,1,5,87,0.232311,59.63,0.789735,4.132163
regret_reg,top30,1,5,88,0.230847,59.37,0.790250,4.138399
regret_reg,top30,1,5,89,0.229637,59.27,0.789781,4.134422
regret_reg,top30,1,5,90,0.228240,59.23,0.790900,4.145703
regret_reg,top30,1,5,91,0.226760,59.56,0.792190,4.155920
regret_reg,top30,1,5,92,0.225104,58.92,0.793366,4.153106
regret_reg,top30,1,5,93,0.223283,58.97,0.793799,4.154487
regret_reg,top30,1,5,94,0.221848,58.91,0.794952,4.139795
regret_reg,top30,1,5,95,0.220557,59.20,0.795008,4.118588
regret_reg,top30,1,5,96,0.219231,59.51,0.792689,4.110725
regret_reg,top30,1,5,97,0.217973,59.16,0.790137,4.128736
regret_reg,top30,1,5,98,0.216580,58.72,0.788995,4.129601
regret_reg,top30,1,5,99,0.215174,58.48,0.789044,4.121322
regret_reg,top30,1,5,100,0.213947,58.82,0.788624,4.106782
regret_reg,top30,2,10,1,11.972862,51.45,1.508490,18.626932
regret_reg,top30,2,10,2,14.461066,49.72,1.516530,18.323199
regret_reg,top30,2,10,3,14.334546,52.74,1.479473,17.793107
regret_reg,top30,2,10,4,13.846656,50.46,1.505116,17.243878
regret_reg,top30,2,10,5,13.221120,51.71,1.465283,17.080801
regret_reg,top30,2,10,6,12.364367,51.73,1.424542,16.957680
regret_reg,top30,2,10,7,11.793441,52.16,1.479521,16.833505
regret_reg,top30,2,10,8,10.700332,52.49,1.481542,16.601280
regret_reg,top30,2,10,9,10.110130,52.50,1.466188,16.831763
regret_reg,top30,2,10,10,9.082354,54.15,1.502884,15.772735
regret_reg,top30,2,10,11,7.884829,55.12,1.452014,15.109809
regret_reg,top30,2,10,12,7.389872,55.23,1.398622,15.086302
regret_reg,top30,2,10,13,6.825841,55.88,1.398730,14.549126
regret_reg,top30,2,10,14,5.972901,54.76,1.338133,13.978961
regret_reg,top30,2,10,15,5.421579,53.92,1.309089,13.195431
regret_reg,top30,2,10,16,4.913238,53.12,1.288125,13.322777
regret_reg,top30,2,10,17,4.418399,53.51,1.289995,12.422394
regret_reg,top30,2,10,18,3.989164,54.86,1.296850,12.526239
regret_reg,top30,2,10,19,3.616112,56.80,1.263790,11.600127
regret_reg,top30,2,10,20,3.327259,56.03,1.244509,10.968510
regret_reg,top30,2,10,21,2.964718,55.70,1.217867,10.189971
regret_reg,top30,2,10,22,2.676668,56.49,1.174315,10.045241
regret_reg,top30,2,10,23,2.354713,58.11,1.127392,9.661845
regret_reg,top30,2,10,24,2.139344,57.33,1.082038,9.239039
regret_reg,top30,2,10,25,1.948508,59.49,1.144256,8.818132
regret_reg,top30,2,10,26,1.799868,60.30,1.111835,8.904281
regret_reg,top30,2,10,27,1.606913,59.92,1.095782,8.540204
regret_reg,top30,2,10,28,1.474869,59.31,1.068196,8.138380
regret_reg,top30,2,10,29,1.374524,60.10,1.036571,7.999397
regret_reg,top30,2,10,30,1.280013,60.35,1.000883,7.718851
regret_reg,top30,2,10,31,1.177426,60.95,0.985583,7.503715
regret_reg,top30,2,10,32,1.078483,61.75,0.992548,7.399817
regret_reg,top30,2,10,33,1.018943,61.56,1.002323,7.366839
regret_reg,top30,2,10,34,0.951217,60.98,0.978283,7.042514
regret_reg,top30,2,10,35,0.892602,61.86,0.953975,6.796266
regret_reg,top30,2,10,36,0.847428,62.63,0.941399,6.792649
regret_reg,top30,2,10,37,0.807670,61.89,0.938446,6.632482
regret_reg,top30,2,10,38,0.759783,62.31,0.905535,6.473437
regret_reg,top30,2,10,39,0.719057,63.89,0.893923,6.236146
regret_reg,top30,2,10,40,0.690325,63.32,0.886599,6.174752
regret_reg,top30,2,10,41,0.654281,64.23,0.866389,6.012815
regret_reg,top30,2,10,42,0.624450,64.39,0.860473,5.962952
regret_reg,top30,2,10,43,0.592795,65.18,0.856581,5.716299
regret_reg,top30,2,10,44,0.569319,64.20,0.859461,5.724371
regret_reg,top30,2,10,45,0.547330,65.36,0.851197,5.626579
regret_reg,top30,2,10,46,0.526139,65.39,0.846912,5.330134
regret_reg,top30,2,10,47,0.509094,65.33,0.826963,5.243911
regret_reg,top30,2,10,48,0.492265,64.36,0.819154,5.177855
regret_reg,top30,2,10,49,0.473202,65.22,0.808277,5.039194
regret_reg,top30,2,10,50,0.459515,65.16,0.793105,5.064534
regret_reg,top30,2,10,51,0.449077,66.41,0.791726,5.018477
regret_reg,top30,2,10,52,0.436109,66.80,0.793475,4.944679
regret_reg,top30,2,10,53,0.422973,67.18,0.794493,4.983061
regret_reg,top30,2,10,54,0.413672,67.45,0.791310,4.918541
regret_reg,top30,2,10,55,0.402775,67.51,0.800060,4.945362
regret_reg,top30,2,10,56,0.392079,67.94,0.798225,4.958057
regret_reg,top30,2,10,57,0.383225,68.37,0.803605,4.980036
regret_reg,top30,2,10,58,0.374547,68.26,0.808319,4.962184
regret_reg,top30,2,10,59,0.366695,69.28,0.809101,4.904073
regret_reg,top30,2,10,60,0.360191,68.99,0.805108,4.851987
regret_reg,top30,2,10,61,0.353988,69.08,0.808137,4.778660
regret_reg,top30,2,10,62,0.347225,68.68,0.806052,4.751235
regret_reg,top30,2,10,63,0.341478,68.36,0.813408,4.761802
regret_reg,top30,2,10,64,0.336830,68.33,0.812394,4.738350
regret_reg,top30,2,10,65,0.331074,67.51,0.814047,4.692048
regret_reg,top30,2,10,66,0.325090,66.79,0.800361,4.665017
regret_reg,top30,2,10,67,0.319581,65.66,0.798816,4.625973
regret_reg,top30,2,10,68,0.313860,65.84,0.793626,4.621578
regret_reg,top30,2,10,69,0.309487,65.07,0.786306,4.659962
regret_reg,top30,2,10,70,0.305172,64.96,0.783508,4.588092
regret_reg,top30,2,10,71,0.300599,65.71,0.776117,4.560515
regret_reg,top30,2,10,72,0.297521,65.58,0.775397,4.526491
regret_reg,top30,2,10,73,0.293199,65.28,0.771587,4.508795
regret_reg,top30,2,10,74,0.290287,65.54,0.766633,4.544448
regret_reg,top30,2,10,75,0.286813,64.97,0.769982,4.530469
regret_reg,top30,2,10,76,0.283586,64.70,0.765206,4.552850
regret_reg,top30,2,10,77,0.281004,64.40,0.765208,4.542104
regret_reg,top30,2,10,78,0.278012,64.53,0.763786,4.506106
regret_reg,top30,2,10,79,0.275078,64.39,0.760195,4.463782
regret_reg,top30,2,10,80,0.271888,64.32,0.755179,4.442598
regret_reg,top30,2,10,81,0.269206,63.54,0.755685,4.432420
regret_reg,top30,2,10,82,0.266883,63.27,0.752300,4.436809
regret_reg,top30,2,10,83,0.264748,62.84,0.749990,4.430970
regret_reg,top30,2,10,84,0.262620,62.28,0.750314,4.414316
regret_reg,top30,2,10,85,0.260666,62.70,0.749669,4.413864
regret_reg,top30,2,10,86,0.258536,62.69,0.749891,4.403084
regret_reg,top30,2,10,87,0.256474,62.74,0.752657,4.411285
regret_reg,top30,2,10,88,0.254547,62.80,0.750104,4.409645
regret_reg,top30,2,10,89,0.252534,62.85,0.748719,4.421650
regret_reg,top30,2,10,90,0.250468,62.51,0.749102,4.420083
regret_reg,top30,2,10,91,0.248527,62.51,0.751018,4.415113
regret_reg,top30,2,10,92,0.246754,62.52,0.751308,4.388005
regret_reg,top30,2,10,93,0.245212,62.91,0.751918,4.374432
regret_reg,top30,2,10,94,0.243598,63.33,0.752702,4.374462
regret_reg,top30,2,10,95,0.242099,63.64,0.752361,4.361169
regret_reg,top30,2,10,96,0.240722,63.07,0.752702,4.352530
regret_reg,top30,2,10,97,0.239258,62.82,0.752891,4.329544
regret_reg,top30,2,10,98,0.238006,63.29,0.752132,4.310468
regret_reg,top30,2,10,99,0.236687,63.10,0.752437,4.307977
regret_reg,top30,2,10,100,0.235356,63.27,0.753771,4.309098
regret_reg,top30,4,20,1,14.425941,51.45,1.508490,18.626932
regret_reg,top30,4,20,2,15.809944,51.98,1.510215,17.847588
regret_reg,top30,4,20,3,16.510280,51.91,1.500266,17.899328
regret_reg,top30,4,20,4,16.736403,54.40,1.464968,17.508115
regret_reg,top30,4,20,5,15.918048,52.99,1.440447,17.689352
regret_reg,top30,4,20,6,14.867176,52.69,1.457260,17.452202
regret_reg,top30,4,20,7,14.172860,53.51,1.482783,17.357660
regret_reg,top30,4,20,8,13.123547,54.37,1.456926,17.086778
regret_reg,top30,4,20,9,12.529012,54.15,1.423737,16.831304
regret_reg,top30,4,20,10,11.815369,56.14,1.397039,16.682694
regret_reg,top30,4,20,11,10.552143,55.57,1.344769,15.679173
regret_reg,top30,4,20,12,9.738587,57.83,1.304701,15.380222
regret_reg,top30,4,20,13,8.884636,57.12,1.258520,15.239227
regret_reg,top30,4,20,14,8.192195,58.02,1.221836,14.828817
regret_reg,top30,4,20,15,7.519500,58.52,1.174399,14.803614
regret_reg,top30,4,20,16,7.074339,60.47,1.181586,14.526394
regret_reg,top30,4,20,17,6.503756,60.42,1.162464,13.950154
regret_reg,top30,4,20,18,5.764535,60.50,1.124833,13.882771
regret_reg,top30,4,20,19,5.228377,61.29,1.118782,13.311511
regret_reg,top30,4,20,20,4.747655,62.58,1.112646,13.015130
regret_reg,top30,4,20,21,4.414765,64.32,1.082477,12.888553
regret_reg,top30,4,20,22,3.965481,64.78,1.077799,12.055445
regret_reg,top30,4,20,23,3.674395,66.14,1.032449,11.572669
regret_reg,top30,4,20,24,3.380718,65.72,1.025799,11.250840
regret_reg,top30,4,20,25,3.068077,64.75,0.990751,11.009921
regret_reg,top30,4,20,26,2.825646,65.66,0.968426,10.559539
regret_reg,top30,4,20,27,2.555087,67.88,0.989801,10.289885
regret_reg,top30,4,20,28,2.399111,68.76,0.971178,9.867727
regret_reg,top30,4,20,29,2.190856,69.20,0.940469,9.695272
regret_reg,top30,4,20,30,2.025250,69.29,0.912471,9.274757
regret_reg,top30,4,20,31,1.839130,70.25,0.892397,9.151740
regret_reg,top30,4,20,32,1.711415,69.75,0.869257,8.832471
regret_reg,top30,4,20,33,1.593201,70.84,0.864120,8.405492
regret_reg,top30,4,20,34,1.493477,70.12,0.847207,8.174691
regret_reg,top30,4,20,35,1.413439,70.92,0.821833,7.991892
regret_reg,top30,4,20,36,1.344458,71.57,0.796253,7.933725
regret_reg,top30,4,20,37,1.263305,71.80,0.776658,7.783720
regret_reg,top30,4,20,38,1.202189,72.21,0.760706,7.621641
regret_reg,top30,4,20,39,1.150522,72.60,0.751593,7.441455
regret_reg,top30,4,20,40,1.088463,73.32,0.738969,7.242633
regret_reg,top30,4,20,41,1.030638,73.31,0.729813,6.984992
regret_reg,top30,4,20,42,0.990525,72.90,0.721033,6.804898
regret_reg,top30,4,20,43,0.956657,71.76,0.720004,6.825884
regret_reg,top30,4,20,44,0.908742,72.34,0.711933,6.595913
regret_reg,top30,4,20,45,0.876080,72.72,0.718743,6.457921
regret_reg,top30,4,20,46,0.854925,72.48,0.705689,6.412958
regret_reg,top30,4,20,47,0.824601,72.47,0.693738,6.233057
regret_reg,top30,4,20,48,0.799764,72.86,0.689632,6.204802
regret_reg,top30,4,20,49,0.773449,73.37,0.673623,6.236570
regret_reg,top30,4,20,50,0.748073,73.71,0.672650,6.056507
regret_reg,top30,4,20,51,0.729382,74.01,0.668638,5.889884
regret_reg,top30,4,20,52,0.713840,73.50,0.665491,5.740851
regret_reg,top30,4,20,53,0.698699,73.80,0.665665,5.596699
regret_reg,top30,4,20,54,0.683754,74.02,0.657063,5.473991
regret_reg,top30,4,20,55,0.668121,74.80,0.654463,5.470758
regret_reg,top30,4,20,56,0.655220,73.92,0.650789,5.336365
regret_reg,top30,4,20,57,0.640331,74.08,0.652436,5.233688
regret_reg,top30,4,20,58,0.625060,74.54,0.649762,5.188582
regret_reg,top30,4,20,59,0.614718,75.04,0.654154,5.070435
regret_reg,top30,4,20,60,0.601653,75.14,0.652204,4.970391
regret_reg,top30,4,20,61,0.592921,75.27,0.651232,4.949964
regret_reg,top30,4,20,62,0.580913,75.07,0.651510,4.843983
regret_reg,top30,4,20,63,0.572336,74.24,0.646970,4.830628
regret_reg,top30,4,20,64,0.564236,74.25,0.640348,4.800916
regret_reg,top30,4,20,65,0.554876,73.85,0.637971,4.838890
regret_reg,top30,4,20,66,0.546900,73.56,0.638653,4.893736
regret_reg,top30,4,20,67,0.540003,73.90,0.637592,4.846256
regret_reg,top30,4,20,68,0.533616,73.72,0.636104,4.839021
regret_reg,top30,4,20,69,0.528573,73.91,0.633232,4.894323
regret_reg,top30,4,20,70,0.522957,73.20,0.628338,4.833535
regret_reg,top30,4,20,71,0.515193,73.63,0.627824,4.794488
regret_reg,top30,4,20,72,0.508785,73.62,0.619959,4.739591
regret_reg,top30,4,20,73,0.503000,72.77,0.620940,4.736344
regret_reg,top30,4,20,74,0.496676,72.99,0.623325,4.716731
regret_reg,top30,4,20,75,0.492043,72.43,0.620791,4.695441
regret_reg,top30,4,20,76,0.486661,72.48,0.614567,4.688519
regret_reg,top30,4,20,77,0.482236,72.36,0.611682,4.682645
regret_reg,top30,4,20,78,0.477838,72.04,0.609898,4.615507
regret_reg,top30,4,20,79,0.473424,72.61,0.609078,4.608561
regret_reg,top30,4,20,80,0.469220,72.37,0.606049,4.593433
regret_reg,top30,4,20,81,0.465003,72.30,0.604442,4.597980
regret_reg,top30,4,20,82,0.461748,72.74,0.601524,4.580030
regret_reg,top30,4,20,83,0.458335,72.16,0.597903,4.602441
regret_reg,top30,4,20,84,0.454857,71.87,0.598774,4.624947
regret_reg,top30,4,20,85,0.451065,72.09,0.596905,4.629468
regret_reg,top30,4,20,86,0.447309,72.53,0.596100,4.651537
regret_reg,top30,4,20,87,0.443680,72.44,0.594746,4.623550
regret_reg,top30,4,20,88,0.440828,72.77,0.596521,4.636094
regret_reg,top30,4,20,89,0.437618,72.34,0.595099,4.636830
regret_reg,top30,4,20,90,0.434386,72.36,0.596402,4.575831
regret_reg,top30,4,20,91,0.431273,71.86,0.597376,4.556466
regret_reg,top30,4,20,92,0.428933,72.30,0.600103,4.585270
regret_reg,top30,4,20,93,0.426206,72.06,0.597737,4.579056
regret_reg,top30,4,20,94,0.423559,72.37,0.599944,4.584603
regret_reg,top30,4,20,95,0.420590,71.73,0.598924,4.575334
regret_reg,top30,4,20,96,0.417804,71.96,0.598222,4.562353
regret_reg,top30,4,20,97,0.415391,71.83,0.598353,4.550902
regret_reg,top30,4,20,98,0.413043,71.47,0.598672,4.553333
regret_reg,top30,4,20,99,0.410545,70.82,0.598394,4.542765
regret_reg,top30,4,20,100,0.408473,70.85,0.598319,4.554944
regret_reg,top30,8,40,1,19.193312,51.45,1.508490,18.626932
regret_reg,top30,8,40,2,21.436325,50.83,1.527140,18.115806
regret_reg,top30,8,40,3,22.144847,51.93,1.551975,18.482618
regret_reg,top30,8,40,4,21.344528,53.20,1.556978,18.293219
regret_reg,top30,8,40,5,20.438005,52.35,1.627065,17.042976
regret_reg,top30,8,40,6,19.135621,54.17,1.605056,16.815260
regret_reg,top30,8,40,7,18.184954,54.94,1.612565,16.451577
regret_reg,top30,8,40,8,16.870145,56.08,1.625973,16.163871
regret_reg,top30,8,40,9,16.069477,56.92,1.618180,16.198083
regret_reg,top30,8,40,10,15.581373,56.22,1.594084,15.441968
regret_reg,top30,8,40,11,14.335704,57.75,1.608112,15.186511
regret_reg,top30,8,40,12,13.955585,59.12,1.613541,15.306677
regret_reg,top30,8,40,13,12.576934,59.64,1.603357,15.185332
regret_reg,top30,8,40,14,11.709070,59.03,1.547765,14.120591
regret_reg,top30,8,40,15,10.806279,59.74,1.564681,14.056413
regret_reg,top30,8,40,16,9.857028,59.29,1.548932,14.171374
regret_reg,top30,8,40,17,9.153516,59.85,1.544109,13.908137
regret_reg,top30,8,40,18,8.174735,60.87,1.517355,13.292203
regret_reg,top30,8,40,19,7.856168,61.22,1.491497,13.067740
regret_reg,top30,8,40,20,7.258677,61.81,1.500222,12.527439
regret_reg,top30,8,40,21,6.376501,62.41,1.537107,11.947693
regret_reg,top30,8,40,22,6.022874,61.99,1.514621,11.678568
regret_reg,top30,8,40,23,5.385675,63.30,1.486696,11.084183
regret_reg,top30,8,40,24,4.774444,64.27,1.495756,10.597261
regret_reg,top30,8,40,25,4.394249,64.43,1.466196,10.257440
regret_reg,top30,8,40,26,3.997387,65.54,1.468223,10.220826
regret_reg,top30,8,40,27,3.545743,65.71,1.443778,10.232149
regret_reg,top30,8,40,28,3.271199,65.71,1.423364,9.908970
regret_reg,top30,8,40,29,3.070343,65.11,1.383534,9.697456
regret_reg,top30,8,40,30,2.838097,65.05,1.351258,9.300468
regret_reg,top30,8,40,31,2.675213,64.83,1.335631,9.088877
regret_reg,top30,8,40,32,2.458662,66.17,1.336036,8.811606
regret_reg,top30,8,40,33,2.257953,66.64,1.317783,8.391469
regret_reg,top30,8,40,34,2.115391,66.98,1.298599,8.403816
regret_reg,top30,8,40,35,2.043756,67.61,1.277202,8.236348
regret_reg,top30,8,40,36,1.913321,67.74,1.258640,8.267906
regret_reg,top30,8,40,37,1.821145,68.23,1.244806,8.230888
regret_reg,top30,8,40,38,1.735489,67.93,1.222924,7.750063
regret_reg,top30,8,40,39,1.646464,67.48,1.204625,7.697504
regret_reg,top30,8,40,40,1.581393,67.72,1.206627,7.529300
regret_reg,top30,8,40,41,1.512481,67.23,1.205937,7.310712
regret_reg,top30,8,40,42,1.424567,66.74,1.184622,7.099897
regret_reg,top30,8,40,43,1.363797,68.21,1.172239,6.912597
regret_reg,top30,8,40,44,1.315451,67.84,1.172947,6.918917
regret_reg,top30,8,40,45,1.269103,69.29,1.170537,6.743507
regret_reg,top30,8,40,46,1.230786,69.17,1.154562,6.781864
regret_reg,top30,8,40,47,1.193834,68.98,1.155572,6.648900
regret_reg,top30,8,40,48,1.168357,69.75,1.156001,6.588577
regret_reg,top30,8,40,49,1.131687,70.17,1.162419,6.547436
regret_reg,top30,8,40,50,1.101875,70.02,1.165086,6.499934
regret_reg,top30,8,40,51,1.071101,70.32,1.155573,6.484646
regret_reg,top30,8,40,52,1.043900,70.52,1.150193,6.426796
regret_reg,top30,8,40,53,1.012952,71.14,1.150002,6.331422
regret_reg,top30,8,40,54,0.990181,70.82,1.152569,6.072965
regret_reg,top30,8,40,55,0.971312,71.07,1.152874,5.973512
regret_reg,top30,8,40,56,0.956432,71.40,1.159246,5.975602
regret_reg,top30,8,40,57,0.939775,71.50,1.167265,5.942315
regret_reg,top30,8,40,58,0.922619,72.00,1.161720,5.886697
regret_reg,top30,8,40,59,0.907643,72.41,1.167215,5.902442
regret_reg,top30,8,40,60,0.891105,72.08,1.170162,5.753760
regret_reg,top30,8,40,61,0.876483,72.03,1.165006,5.693773
regret_reg,top30,8,40,62,0.858877,72.40,1.168252,5.661661
regret_reg,top30,8,40,63,0.845972,72.03,1.165641,5.608275
regret_reg,top30,8,40,64,0.835940,72.45,1.161977,5.558740
regret_reg,top30,8,40,65,0.825583,72.56,1.162091,5.516420
regret_reg,top30,8,40,66,0.815239,72.05,1.157854,5.440321
regret_reg,top30,8,40,67,0.805178,71.64,1.143264,5.440533
regret_reg,top30,8,40,68,0.798346,71.86,1.144336,5.430164
regret_reg,top30,8,40,69,0.789527,72.08,1.144009,5.361636
regret_reg,top30,8,40,70,0.779520,71.68,1.138455,5.393447
regret_reg,top30,8,40,71,0.770664,71.82,1.130014,5.405133
regret_reg,top30,8,40,72,0.762795,71.93,1.129402,5.398422
regret_reg,top30,8,40,73,0.755232,72.08,1.124685,5.364288
regret_reg,top30,8,40,74,0.746433,72.91,1.119885,5.358980
regret_reg,top30,8,40,75,0.741222,72.85,1.114649,5.340104
regret_reg,top30,8,40,76,0.734667,72.91,1.112424,5.311437
regret_reg,top30,8,40,77,0.729029,72.85,1.110947,5.311163
regret_reg,top30,8,40,78,0.722811,72.96,1.111924,5.366862
regret_reg,top30,8,40,79,0.717090,72.88,1.111960,5.370373
regret_reg,top30,8,40,80,0.711057,73.66,1.109753,5.338801
regret_reg,top30,8,40,81,0.705546,73.50,1.106883,5.366321
regret_reg,top30,8,40,82,0.700630,73.74,1.108114,5.359743
regret_reg,top30,8,40,83,0.695135,73.51,1.105033,5.354777
regret_reg,top30,8,40,84,0.690437,73.45,1.099616,5.384253
regret_reg,top30,8,40,85,0.686006,73.15,1.096049,5.379966
regret_reg,top30,8,40,86,0.681864,73.08,1.096879,5.427024
regret_reg,top30,8,40,87,0.677652,73.15,1.094504,5.431190
regret_reg,top30,8,40,88,0.673736,73.09,1.088369,5.467426
regret_reg,top30,8,40,89,0.670641,73.54,1.088408,5.499503
regret_reg,top30,8,40,90,0.667297,73.53,1.088412,5.537408
regret_reg,top30,8,40,91,0.662931,73.56,1.082278,5.588429
regret_reg,top30,8,40,92,0.659070,73.58,1.079783,5.560344
regret_reg,top30,8,40,93,0.656104,73.67,1.077866,5.544373
regret_reg,top30,8,40,94,0.652865,73.68,1.077628,5.534387
regret_reg,top30,8,40,95,0.649914,73.48,1.074516,5.540228
regret_reg,top30,8,40,96,0.646830,73.63,1.072675,5.527841
regret_reg,top30,8,40,97,0.643883,73.80,1.073732,5.527610
regret_reg,top30,8,40,98,0.641318,73.64,1.073744,5.523394
regret_reg,top30,8,40,99,0.638553,73.37,1.072195,5.501207
regret_reg,top30,8,40,100,0.635404,73.48,1.065936,5.485904
regret_reg,top30,12,60,1,23.833611,51.45,1.508490,18.626932
regret_reg,top30,12,60,2,25.736982,51.41,1.563060,18.284725
regret_reg,top30,12,60,3,26.301971,52.40,1.567507,18.138756
regret_reg,top30,12,60,4,26.132795,54.42,1.575363,18.091706
regret_reg,top30,12,60,5,24.975270,54.97,1.581308,17.921537
regret_reg,top30,12,60,6,23.106188,55.89,1.543694,18.162302
regret_reg,top30,12,60,7,22.769182,56.48,1.555810,18.252395
regret_reg,top30,12,60,8,22.367035,57.11,1.571904,18.306589
regret_reg,top30,12,60,9,20.852746,58.58,1.569392,18.209202
regret_reg,top30,12,60,10,19.815712,57.76,1.510261,18.477313
regret_reg,top30,12,60,11,18.643872,60.11,1.492343,18.540015
regret_reg,top30,12,60,12,17.763403,60.52,1.518309,18.825848
regret_reg,top30,12,60,13,16.566267,61.86,1.517307,18.588473
regret_reg,top30,12,60,14,14.862985,62.98,1.503844,17.851996
regret_reg,top30,12,60,15,13.609341,64.09,1.517414,17.742409
regret_reg,top30,12,60,16,12.540786,64.39,1.490740,17.985592
regret_reg,top30,12,60,17,11.776029,64.86,1.525392,18.151795
regret_reg,top30,12,60,18,10.778018,67.42,1.468927,18.659795
regret_reg,top30,12,60,19,9.900000,68.50,1.454084,18.679619
regret_reg,top30,12,60,20,9.212167,69.11,1.412784,18.610175
regret_reg,top30,12,60,21,8.391666,70.23,1.409468,18.542484
regret_reg,top30,12,60,22,7.976631,71.38,1.388299,17.653995
regret_reg,top30,12,60,23,6.972189,72.67,1.408071,17.336918
regret_reg,top30,12,60,24,6.594940,73.60,1.417426,17.000218
regret_reg,top30,12,60,25,5.938136,74.50,1.435537,16.777732
regret_reg,top30,12,60,26,5.673070,75.46,1.409038,16.863746
regret_reg,top30,12,60,27,5.232900,76.84,1.396524,17.140779
regret_reg,top30,12,60,28,4.972215,77.19,1.392352,17.142995
regret_reg,top30,12,60,29,4.714707,78.20,1.408756,17.075696
regret_reg,top30,12,60,30,4.392946,78.86,1.407818,17.208747
regret_reg,top30,12,60,31,4.294125,79.60,1.429099,16.371066
regret_reg,top30,12,60,32,3.862657,81.17,1.414684,16.162475
regret_reg,top30,12,60,33,3.669620,80.80,1.422063,15.762010
regret_reg,top30,12,60,34,3.486689,81.44,1.426031,16.064817
regret_reg,top30,12,60,35,3.284125,81.89,1.423893,15.877227
regret_reg,top30,12,60,36,3.085389,81.80,1.397432,15.990414
regret_reg,top30,12,60,37,2.935682,81.14,1.406936,15.822090
regret_reg,top30,12,60,38,2.774629,81.27,1.400393,15.537561
regret_reg,top30,12,60,39,2.625284,81.43,1.420247,15.249651
regret_reg,top30,12,60,40,2.543527,81.42,1.414217,14.966859
regret_reg,top30,12,60,41,2.416347,81.56,1.392811,14.589814
regret_reg,top30,12,60,42,2.315829,81.65,1.373657,14.148184
regret_reg,top30,12,60,43,2.222786,82.46,1.363740,14.103014
regret_reg,top30,12,60,44,2.131328,82.51,1.373183,13.937450
regret_reg,top30,12,60,45,2.069373,82.21,1.363476,13.874348
regret_reg,top30,12,60,46,1.987541,82.86,1.353898,13.903905
regret_reg,top30,12,60,47,1.939148,82.42,1.332975,13.550160
regret_reg,top30,12,60,48,1.865311,82.40,1.319805,13.170393
regret_reg,top30,12,60,49,1.810957,82.24,1.301470,12.927365
regret_reg,top30,12,60,50,1.752806,82.55,1.283604,12.906690
regret_reg,top30,12,60,51,1.693940,82.83,1.266935,12.653783
regret_reg,top30,12,60,52,1.653707,82.98,1.268407,12.567427
regret_reg,top30,12,60,53,1.617177,82.39,1.265030,12.604547
regret_reg,top30,12,60,54,1.583372,82.50,1.258958,12.515132
regret_reg,top30,12,60,55,1.547823,83.06,1.249324,12.448655
regret_reg,top30,12,60,56,1.515360,82.93,1.238890,12.478027
regret_reg,top30,12,60,57,1.483165,82.24,1.228405,12.423092
regret_reg,top30,12,60,58,1.453692,82.51,1.228687,12.240483
regret_reg,top30,12,60,59,1.427221,82.46,1.222125,12.148450
regret_reg,top30,12,60,60,1.407404,82.15,1.206366,12.133568
regret_reg,top30,12,60,61,1.386133,81.74,1.194784,12.017550
regret_reg,top30,12,60,62,1.367604,81.77,1.186282,11.918977
regret_reg,top30,12,60,63,1.343258,81.81,1.172498,11.850489
regret_reg,top30,12,60,64,1.330888,82.14,1.174000,11.786797
regret_reg,top30,12,60,65,1.310802,81.99,1.162444,11.703272
regret_reg,top30,12,60,66,1.293539,82.29,1.165657,11.601682
regret_reg,top30,12,60,67,1.279603,81.94,1.152714,11.630728
regret_reg,top30,12,60,68,1.263750,81.50,1.144833,11.574982
regret_reg,top30,12,60,69,1.249234,81.57,1.142607,11.530700
regret_reg,top30,12,60,70,1.233543,81.78,1.139937,11.407993
regret_reg,top30,12,60,71,1.220931,81.74,1.130906,11.464133
regret_reg,top30,12,60,72,1.213122,81.87,1.129053,11.415695
regret_reg,top30,12,60,73,1.202869,81.62,1.126557,11.455568
regret_reg,top30,12,60,74,1.190544,81.72,1.121771,11.361684
regret_reg,top30,12,60,75,1.180002,81.99,1.114840,11.378601
regret_reg,top30,12,60,76,1.169795,82.01,1.105455,11.320259
regret_reg,top30,12,60,77,1.159221,82.25,1.091190,11.326235
regret_reg,top30,12,60,78,1.148390,82.27,1.097219,11.230223
regret_reg,top30,12,60,79,1.137907,82.41,1.104751,11.171901
regret_reg,top30,12,60,80,1.128411,82.21,1.109981,11.098976
regret_reg,top30,12,60,81,1.119402,82.25,1.114970,11.123269
regret_reg,top30,12,60,82,1.110032,82.37,1.112832,11.051654
regret_reg,top30,12,60,83,1.100114,82.34,1.108342,11.005196
regret_reg,top30,12,60,84,1.091168,82.46,1.098550,11.018339
regret_reg,top30,12,60,85,1.083108,82.24,1.092846,10.961624
regret_reg,top30,12,60,86,1.076649,82.18,1.095417,10.978336
regret_reg,top30,12,60,87,1.067565,82.30,1.092934,10.953185
